Feature ID	Taxon	Confidence
f87fb9b2879a8b4155ec64ae253917d16a344ff9	d__Bacteria;p__Patescibacteria;c__WWE3;o__WWE3;f__WWE3;g__WWE3;s__	0.9495505424998415
f8852acd614a5e078ecca0713746f075dcf769ca	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Woesearchaeales;g__Woesearchaeales;s__	0.9652269492111532
f889ca2519826292dac7ca835853a751f0b9daaf	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.999616012789081
f88e40878e2f32614061330f73df8952c9493d1e	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	0.8688146771389135
f89061583cb9f66de03d81a6f8707b8922dd4a8a	d__Bacteria;p__Planctomycetota;c__OM190;o__OM190;f__OM190;g__OM190;s__	0.9591131517441966
f8976a5a39791844dd97371ca5391bb4351a5f03	d__Archaea;p__Iainarchaeota;c__Iainarchaeia;o__Iainarchaeales;f__Iainarchaeales;g__Candidatus_Iainarchaeum;s__	0.8106453980745532
f897b23e9784682cf251a31d9d408718dfea1d25	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Woesearchaeales;g__Woesearchaeales;s__	0.9995414682595098
f8a0b9a34ec24b2b7af96fc4546aae2767210169	d__Bacteria;p__SAR324_clade(Marine_group_B);c__SAR324_clade(Marine_group_B);o__SAR324_clade(Marine_group_B);f__SAR324_clade(Marine_group_B);g__SAR324_clade(Marine_group_B);s__	0.9387302169194349
f8b22689d5dc7da2ac0b2c2886cf81706786d877	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__CG2-30-50-142;f__CG2-30-50-142;g__CG2-30-50-142;s__	0.9160867499978076
f8b5f3a217c8bfc58a0b2c6161abf99b64f2b6d8	Unassigned	0.43765648326527873
f8befcf4232f3b48d322530c14fe37b7357ab5b9	Unassigned	0.3615149315458708
f8c06628125d0573123c969e705189d541b6232b	d__Bacteria	0.998245558297499
f8c5061c2699c3ddd3e5bf1889603691a2f58c7d	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.9722358705052323
f8c663024c260a9416b74f4b4294a6aae0b903ce	d__Bacteria;p__Sva0485;c__Sva0485;o__Sva0485;f__Sva0485;g__Sva0485;s__	0.9959588624978538
f8cb274850539e0a06c8b3dee0888dfaf296fee1	d__Bacteria;p__Chloroflexi	0.9995851845165967
f8cd0f3f2ff134749962ba7a470cbb00651810ac	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Hydrogenophilaceae	0.719994867632981
f8cd838bc98a3b12f5c61abb79fe196c5a504fb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.8397946023929255
f8d2042b8a9fa48a2315083d3a1e1ab42015cebd	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__uncultured;f__uncultured;g__uncultured;s__	0.8001598237203269
f8e9ef73db915fc056d656dbe05e4de35fa99a84	d__Bacteria	0.7018167360728721
f8fa0acb22c6aa065e7ae8a5b847d9c4399abcd6	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.9942965828974911
f90337e51bd4b414eea7f94ed9221a3269f03528	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Paracaedibacterales;f__Paracaedibacteraceae;g__uncultured;s__	0.917333834132265
f90989a731a4fc038a5ae53eacbb38f13d575ed7	d__Archaea;p__Crenarchaeota	0.8825396876849442
f90d7c7e2f86687f8ed06a00b4c0f82f8247e1e8	Unassigned	0.3032238257952896
f9109ba3baa1effe190d84ac3ae1aa9bfe79d16e	d__Bacteria;p__Verrucomicrobiota;c__Omnitrophia;o__Omnitrophales;f__Omnitrophaceae;g__Candidatus_Omnitrophus;s__	0.9192494352554156
f9201a06d5ce5b8a44359f267d3f5b0b9ead02e9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Acidovorax;s__	0.8854926319554237
f920dbd08b4df886ccb321df60794fbb505bd5ff	d__Bacteria;p__Chloroflexi;c__JG30-KF-CM66;o__JG30-KF-CM66;f__JG30-KF-CM66;g__JG30-KF-CM66;s__	0.7190724370689898
f92454dbd5ba4a8037fa7971f589d6723747e0bd	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.8297342699115855
f9274729cccbdb34b4cc0db067594083141a6895	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.9440706555511973
f936746262b5023ae747a7c194b2dfd74ac8fa89	d__Bacteria;p__Myxococcota;c__Polyangia;o__Blfdi19;f__Blfdi19;g__Blfdi19;s__	0.9726053969956516
f946975145cb4430337c4ef3534687f0c8c1e448	d__Bacteria;p__Verrucomicrobiota;c__Omnitrophia;o__Omnitrophales;f__Omnitrophaceae;g__Candidatus_Omnitrophus;s__	0.9705462583128474
f94a23cfa278590972740c836f6777c642b0ac4e	d__Bacteria;p__Chloroflexi	0.7204575507976605
f94f6788fb80a19dbcaaefc4ba02e0077b32adf5	Unassigned	0.4136517163834229
f982a959f336126ea5c0a637137322a08d6a9690	d__Bacteria	0.9999999947483831
f98b94c2ceb500b9190447f74fedf95358cb7bd3	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__Gemmata;s__	0.9936223178120984
f9addd95e5d2181f05f2e0bc44cff12e24bbb1e1	d__Eukaryota	0.8695514202563948
f9b055f5712ccd2b9fd2fbc3c1858cfe9c168f37	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__KI89A_clade;g__KI89A_clade;s__	0.9901788808893026
f9bc18a9658c99cd95006665bd8544c079c576a5	d__Bacteria;p__Chloroflexi;c__TK10;o__TK10;f__TK10;g__TK10;s__	0.9962375847137965
f9bf33b1056bcc12a4e63e10eb2d5d9a5cb716af	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__OPB41;f__OPB41;g__OPB41;s__	0.99990583836647
f9c24995a853231c894ec83f3ceabbc0435529f5	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.7205117795273092
f9ccd4827eb47423932ef7413441239e78e9851d	d__Bacteria	0.7588106912110593
f9ce3932ba94e271ac99cebc2fb5312980ddb11a	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Patulibacter;s__	0.9783861921464497
f9dc7b1c31007d4544daf398383635242acca880	d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae	0.9943173243454276
f9e488295ed6c4e26b5766dda98f2e06a3b46670	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__	0.7306109243262324
fa0a3b6470ceae641c4826fd7a47f15d658a4308	d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__Candidatus_Roizmanbacteria;f__Candidatus_Roizmanbacteria;g__Candidatus_Roizmanbacteria;s__	0.9999002223824205
fa1d257084e7ecc7e52eb7029f1f1425707378ae	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Stakelama;s__	0.7579213547244781
fa1eac782760c9bbde1c825fcf9553ef316646c8	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter;s__	0.9798521150496194
fa29da7cd7525e7f37b7bbfba31a4dbd5cf0107f	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.941065230955681
fa2a4830757300494a806deb9f0430d626a65794	d__Bacteria	0.9999950414742989
fa33d6f42617a77eb8944c496cec037726662595	d__Bacteria	0.9999999987750795
fa399b7764dcea5601df0305855ca0e3af7835e3	d__Bacteria;p__Myxococcota	0.7077342657114589
fa726046c3907e86f713a4b6fe8f5482d6feba5e	d__Archaea;p__Micrarchaeota;c__Micrarchaeia;o__Micrarchaeales;f__Micrarchaeales;g__Micrarchaeales;s__	0.9582735810261965
fa79051df4fa093ea981848786e43adadb951e2a	d__Bacteria;p__Verrucomicrobiota;c__Omnitrophia;o__Omnitrophales	0.9988894692328032
fa7e2a33476ce85cf415b4a6d519800de956c7a8	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Salinisphaerales;f__Solimonadaceae	0.7470220519249782
fa85017f70b9871086eb3b8c687330c6019dd003	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.9514307091447065
fa888914f68a9a8105159f7aebf3da27202cc36c	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__uncultured;s__	0.999831027078756
fa89bfacc979ca453b2041aa602903374a560e96	Unassigned	0.8053202897435722
fa8cccf869f4389f0b80fea9d24008d003cd0930	d__Bacteria;p__Patescibacteria;c__Berkelbacteria;o__Berkelbacteria;f__Berkelbacteria;g__Berkelbacteria;s__	0.9979957024629774
fa90b8ced9b44eb30eeedc8c8fb2ae8307bfb03b	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Hydrogenophilaceae;g__Thiobacillus;s__	0.9607747120215286
fa933f4124491c298c377f5d279e1caf21304bfe	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales	0.7536327914767895
faa3b6be3cc37d15d4a8b9bab8cdc8ea4686ca9b	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae	0.9303318455917415
faa46a129c263cd261cc6fb45b9f3405e5e41440	d__Bacteria;p__Cyanobacteria;c__Vampirivibrionia;o__Obscuribacterales;f__Obscuribacteraceae;g__Candidatus_Obscuribacter;s__	0.9852435683997979
faa56a5278d00c03c7822a1723e01c6b65ab14b7	d__Archaea;p__Micrarchaeota;c__Micrarchaeia;o__Micrarchaeales;f__CG1-02-32-21;g__CG1-02-32-21;s__	0.9999999798251908
faae4cbbc9705b260666f121a687c934e8e0fdd1	d__Eukaryota	0.7049881504048384
fab83bd7e93451df2c1dc1be5fc759362cb3b3a4	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter;s__	0.7988689637162982
facd264285bc895caae786f969f1df69d84d1b22	Unassigned	0.5469049302256945
fad791ad413ae5e8f66994519d1d856a2466a4d5	d__Bacteria;p__Verrucomicrobiota;c__Omnitrophia;o__Omnitrophales	0.7345987540378657
fad804f5606fc76862f6ca0b6f67561e3df3ed80	d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Nomurabacteria;f__Candidatus_Nomurabacteria;g__Candidatus_Nomurabacteria;s__	0.9992239932462433
faec9976a08cdfcab9b5caeda6ea20a3dc359a20	d__Bacteria	0.9999999854671789
fb0e7adb5fa6a292d6111cf7776d7f6966609273	d__Eukaryota	0.9453569945101314
fb13a902f2f48820f54cfd73ed5fd2dafde9112c	d__Bacteria	0.7090298280486187
fb16f86421e957a0e62956962c724e6d809ccf3f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__	0.8742357445017813
fb18295d7b276ad5916b1e7647cc1d4f1f6de80c	d__Bacteria	0.9999999318036801
fb1a92e6d89fbcc0edead4c9aaba65f0ac198eb3	d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Staskawiczbacteria;f__Candidatus_Staskawiczbacteria;g__Candidatus_Staskawiczbacteria;s__	0.9996944486735092
fb1ec52befcbdb08345906400d914b09fc50aa73	Unassigned	0.5058969531233646
fb240f3ca1005bb9e9f0b1597590000b2380e883	d__Bacteria;p__Bacteroidota;c__Bacteroidia	0.954859728460905
fb416094c31645a3669b351964d2eaed8d8ab0b4	Unassigned	0.40394673933177905
fb41f0aeb05ab7ebf15e90c164b589bb1da448b4	d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__S085;f__S085;g__S085;s__	0.995561948358902
fb49e4df8585adb0058df27e4121809c80e226ac	d__Bacteria;p__Actinobacteriota;c__RBG-16-55-12;o__RBG-16-55-12;f__RBG-16-55-12;g__RBG-16-55-12;s__	0.7977577994567147
fb52280d65e8011bc8424f83bd0981fa8bda2572	d__Bacteria	0.895296872938726
fb55b15255b1fc26f8a7c087aaf7a6bdd3e67d36	Unassigned	0.3308614571354238
fb5dc2d612ce466fcd41218667a455de052884ab	d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__Candidatus_Shapirobacteria;f__Candidatus_Shapirobacteria;g__Candidatus_Shapirobacteria;s__	0.9999990201445113
fb6db83b65f7a25bc6e52c8ff8fd3e11795fe703	Unassigned	0.47712233349014177
fb6e25cf9c8a43f9463fb8a9dbc5a9dcff2be629	Unassigned	0.5922732938947244
fba8fa9594e7289ebfcbeab9a2ec9d026e981430	Unassigned	0.6098547751799288
fbac37728f433d93eb906b017f7d67c8e25b8901	Unassigned	0.6558794446257268
fbc338f4f9797ce7a510d76ac247b26c309252e6	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__SCGC_AAA011-D5;g__SCGC_AAA011-D5;s__	0.9999999946643073
fbc363290dd477b7053e07601d7d6faef0ba2d09	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Polaromonas;s__	0.7666679990439533
fbe1426c763318f503ee8c30d1e2299787e2d4c8	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__uncultured;s__	0.7260702419881387
fbf02fd2866d5d259c2227b2e099dd8a2273bf3b	d__Bacteria;p__Planctomycetota	0.9981419294145376
fbfa2703d2f018bdf160981884cd83e39251d28f	Unassigned	0.6074525732462048
fc01d86bb20c1997bf01622ac4252ddc8b2b6635	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae	0.9331190998110701
fc048e93b7f067479e9bbd410d7ecb6321a57f18	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	0.955944655259255
fc0c9b669c28ea025b75929db259328f9a3aa088	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	0.7742284568549033
fc100d6466cb775d4c4732f310ed0e2584d9e857	d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__Candidatus_Woesebacteria;f__Candidatus_Woesebacteria;g__Candidatus_Woesebacteria;s__	0.9985030173543932
fc1c3256b49d83edf11d54c419cbe7b6e9717bc7	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__uncultured;g__uncultured;s__	0.9651480703151132
fc1ecdb29edfc72acf3e4fea7d1d329d9c065765	d__Bacteria;p__Firmicutes;c__Symbiobacteriia;o__Symbiobacteriales;f__Symbiobacteraceae;g__uncultured;s__	0.8165018969423833
fc3883aa516898e9255f2fc74650704a2d42a096	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.882518552317751
fc40dca83bfd55b940f8c4393913a019361a2a9f	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.9803716867478695
fc61682a65ca423fe74f5b661ef1052440b5e365	d__Bacteria;p__Desulfobacterota	0.7472155717752287
fc69830b15f0332b11c7ee44e32f8a67fcd982f5	Unassigned	0.3194802696849838
fc712bb6bb9d17b3b33286cb5d8fcbef78fe2ba3	d__Eukaryota	0.733440771931488
fc7b39a6f08673b8d1c2458d2a1a79f2e86bfaf4	Unassigned	0.6521579131892137
fc965ce151034331febb3d248ac3e7283212ae24	Unassigned	0.4697031260478458
fc970cff01686f4e3c454f8bfbe7439d53f93dd1	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Patulibacter;s__	0.9997417888717602
fcab9c6f22dc711466f59221497ee1f40f41f573	d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__vadinBA26;f__vadinBA26;g__vadinBA26;s__	0.7996856656198734
fcaff1803fa43ecb04e5a8568b94434fe709abbd	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales	0.9144895559949214
fcb9ce3b4428f02dbe1c4c26478771f6f8096deb	d__Bacteria;p__BHI80-139;c__BHI80-139;o__BHI80-139;f__BHI80-139;g__BHI80-139;s__	0.9992090944205838
fcbb70f7720201b5be8985519bf9f422ac9d159b	Unassigned	0.4487155203283535
fcbc5480c894fceb2b0128fb09247a676fa15517	d__Bacteria;p__Chloroflexi;c__Dehalococcoidia	0.9999094162226079
fcbe9167ae3b7d2f5b720c107f5fad238d3c4599	d__Bacteria;p__WOR-1;c__WOR-1;o__WOR-1;f__WOR-1;g__WOR-1;s__	0.999962473507668
fcd79bcfd2514757cacdd2c1d2175a19b25eed6a	d__Bacteria;p__Proteobacteria	0.828931739827906
fce6045ee529e9ae2940da0762371a70014c1e99	d__Bacteria	0.999999903134734
fcedb6523c2702928e65c7c13fb26d178ab4ee43	d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Terrybacteria;f__Candidatus_Terrybacteria;g__Candidatus_Terrybacteria;s__	0.9987319528560207
fcf54c7db20a8902bb28f88c106bb8d69c629ee2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae	0.9810024609164021
fcfb466e319ee46f0a3b26f7aad4e4f1a5e326eb	Unassigned	0.6761070534622604
fd0ff92ccb4d9ed6746727178b94dffd1096585c	d__Eukaryota	0.7295696421458295
fd234631b033905aa5681f5ef42b22ef05f7fbd2	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__OPB41;f__OPB41;g__OPB41;s__	0.985606162052136
fd24b7f75f2eee95b4f9ba781cca241831474999	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__OPB41;f__OPB41;g__OPB41;s__	0.7742648471735832
fd2eeda8c76c17741b3ef66f8b84ac9b5dc89849	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.999861893760556
fd346fd2922a054b2ea1ab05440f6cbdff47eb1b	Unassigned	0.5818043755024194
fd3b4049f7172c81ef9f3add03c9baa5b5355b45	d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__SAR202_clade;f__SAR202_clade;g__SAR202_clade;s__	0.9941129295561631
fd4e4d4e0f0c54497d1ee5fdf0bf2a53473f9368	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Alkanindiges;s__	0.9757716103208911
fd5efb821c0816c4b2ae41ef29a4846246112530	d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__Candidatus_Woesebacteria;f__Candidatus_Woesebacteria;g__Candidatus_Woesebacteria;s__	0.9999321476389607
fd649d7c0ac914d6518ee6e695e47c4f70c9859b	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__SJA-28;f__SJA-28;g__SJA-28;s__	0.9992146361310207
fd690488277f9bf3cbb3f2eb7709abf21c35dcb6	d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__FS117-23B-02;f__FS117-23B-02;g__FS117-23B-02;s__	0.9992599403999299
fd6d11ca354fe8a7641891a444d04471e4fee7d2	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	0.9741903344079884
fd74bb4f2fe8ff10d9a58b724f416bc50aad24f7	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae	0.7330412593357241
fd89abab815f1dcd483f5fc7cfc78ab9607ee52e	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__SCGC_AAA011-D5;g__SCGC_AAA011-D5;s__	0.9363602613860271
fd987ca1b71d6b671d8becd6a046d4a679780a08	d__Archaea;p__Altiarchaeota;c__Altiarchaeia;o__Altiarchaeales;f__Altiarchaeaceae;g__Candidatus_Altiarchaeum;s__	0.9940697133661419
fd9cdb8efe14c51aaa483de3b04387e7597c302e	Unassigned	0.5831976460881552
fda2036ab83b178ce905728caf389f47264fb174	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__OM43_clade;s__	0.9431900436282852
fda57bf4c0d31db5ff2763a4fc7f2bf3ff48f130	d__Bacteria;p__Firmicutes	0.707452779490191
fdaa315744f903a7295ab57cf1147419204ff3c9	d__Bacteria;p__Chloroflexi;c__Dehalococcoidia	0.9999974629458732
fdb2998e9d6dba9142f384d182d934e323000470	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__	0.9406973846530942
fdb80ca8de020dc0c2b304230e64a7568f57c43b	d__Bacteria;p__Marinimicrobia_(SAR406_clade);c__Marinimicrobia_(SAR406_clade);o__Marinimicrobia_(SAR406_clade);f__Marinimicrobia_(SAR406_clade);g__Marinimicrobia_(SAR406_clade);s__	0.7040820630984335
fdbc0f31f558019c8ccb449e9a6937d9c9028234	d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Holophagales;f__Holophagaceae;g__uncultured;s__	0.9708309859893657
fdc1b0a2a99066e8160545400bf478d7b83b09cd	Unassigned	0.5270425957766387
fdc26dfe7ceb4ddadca051b332b38e5c43730811	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Woesearchaeales;g__Woesearchaeales;s__	0.9922015708545661
fdc67f976a44d9353f7d023d5833c012d974e6c1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Microscillaceae;g__Hassallia;s__	0.7986166919229873
fdceca0206b96c36a5f4c53777605204281b5cdd	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Sulfuricurvum;s__	0.9181466405653537
fddb3e61cf274d85463b94957c1d47cee99e7309	d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__GIF3;f__GIF3;g__GIF3;s__	0.7823200107131603
fde8c09f613cc8720d52b24a1d954366cc27a369	d__Bacteria;p__Bacteroidota;c__Bacteroidia	0.989520561795834
fde9856842934256faaac53a16a7d63386d81ef9	d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__Candidatus_Roizmanbacteria;f__Candidatus_Roizmanbacteria;g__Candidatus_Roizmanbacteria;s__	0.9999891720752201
fdf49d08be2a08c33da8a174ec14d77871c0e357	Unassigned	0.5375059292031079
fdfc4278b79839b6da055fd12a2146d0c9da4b69	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurimonadaceae;g__Sulfuricurvum;s__	0.9992716617569445
fe010edcb5e633c1312f6e6dc273be7195c8e5bd	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.7245500522306046
fe04ec83c5abcee3067cf25620f63405f468f127	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__WWH38;g__WWH38;s__	0.7296236696644496
fe1828d257cbfbaee0a38e14dfcaba4b5847267a	d__Bacteria;p__Patescibacteria;c__ABY1	0.9932046647006669
fe1a22b56b547872d3586e6ea9057c92d74a33bf	d__Archaea;p__Aenigmarchaeota;c__Deep_Sea_Euryarchaeotic_Group(DSEG);o__Deep_Sea_Euryarchaeotic_Group(DSEG);f__Deep_Sea_Euryarchaeotic_Group(DSEG);g__Deep_Sea_Euryarchaeotic_Group(DSEG);s__	0.7313080154654628
fe239397d0348e97a21027830f1331245a00261e	Unassigned	0.8774814314343574
fe315b50142422548ebf2de4fead672de69f51eb	d__Bacteria;p__Patescibacteria;c__ABY1;o__Candidatus_Kerfeldbacteria;f__Candidatus_Kerfeldbacteria;g__Candidatus_Kerfeldbacteria;s__	0.8502421225647734
fe34fb8c5a6925b635ace220b49c922e2495b2b7	d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__Candidatus_Woykebacteria;f__Candidatus_Woykebacteria;g__Candidatus_Woykebacteria;s__	0.9999992803409473
fe47fc086b823ab4ea90b6cebb690ef4644f2c5b	d__Bacteria	0.8541278506151184
fe52837bef281c04b64ecc99c9ba440d9c948146	d__Eukaryota	0.8050163853533518
fe5b13a189cb7522d475d5deb90123b77b91b2d0	d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Parcubacteria;f__Parcubacteria;g__Parcubacteria;s__	0.9999023575542666
fe71ed94551d8e2fe712815a8405566ad76f15f5	d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__SAR202_clade;f__SAR202_clade;g__SAR202_clade;s__	0.8184030590874565
fe722532891daed515f05ca9e6be5c4b52b3a5ff	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	0.9999993554426033
fe74e62c9f3259790565e1fb2fa9c73089657db6	d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales	0.7730187311573554
fe82fca4bac8d26c9590d78f62bc752f8e12653e	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	0.9781404409214476
fe96e17e7d9fe379b5e061d15e6d9b1a049ce944	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales	0.8932384288305314
fe9de451e6b56bd38dccce73af65c63231f78b1f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__WCHB1-32;s__	0.9316454946203374
fea1906be6d0452e5529f277e59c715c4ca1364b	d__Eukaryota;p__Cnidaria;c__Myxozoa;o__Bivalvulida;f__Bivalvulida;g__Bivalvulida;s__	0.8409490750406841
feb03cafa7a72527cf9313132851843ed68c3dad	d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__GIF9;f__GIF9;g__GIF9;s__	0.9999853913319737
feb4aab4b66822932ae9e2b804629c60ff2d1927	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Lentimicrobiaceae;g__Lentimicrobium;s__	0.7018084958360395
feb5af3d9984780da7706bfe54556fa8a0be4839	d__Bacteria;p__Firmicutes;c__Clostridia;o__Thermincolales;f__Thermincolaceae;g__Thermincola;s__	0.999833819904937
fec61a0039441c012662424004075200b8bb30e9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Algoriphagus;s__	0.7761337053007601
fecc7a750009a3ad3e5fc7bc076c11217a4be49d	Unassigned	0.5510129176949233
fedad8f9830af2186c69d0eff1d150e98d7708bd	Unassigned	0.3617168099547057
fee905c8482d9e42716588e3bda9be89ace4168d	d__Bacteria;p__Bacteroidota;c__Bacteroidia	0.9998707409451892
fee9b7ca7b3cc7a104072ea5fb0726610a6b18dc	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	0.9621406612086386
fef693e003ae63db564072c9d09d1d9dd3154d31	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ga0077536;f__Ga0077536;g__Ga0077536;s__	0.7235370433425585
ff03c4203da1cb8f141e74c9a0831293576b642c	d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__Candidatus_Roizmanbacteria;f__Candidatus_Roizmanbacteria;g__Candidatus_Roizmanbacteria;s__	0.9824425264286741
ff06dfd202096a31311ec20a233cfa72aebe0fa8	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Lentimicrobiaceae;g__Lentimicrobiaceae;s__	0.9835331139303298
ff1e449663fed51553035c1b078b21c24d280ec6	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales	0.8976848476901259
