"Run","Sample","Shannon","Simpson","Observed_ASVs","Total_Reads","GW","Year","Primer"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE114-GW211_20180807_S138",3.45104561078217,0.948113229604517,241,14358,"GW211","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE114-GW211_20180807_S153",3.34722577897867,0.942637690522224,257,19061,"GW211","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE115-GW313_20180807_S40",5.31601439597599,0.992484100274226,412,6719,"GW313","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE116-GW311_20180807_S133",4.33998681599473,0.979142765836865,334,16029,"GW311","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE117-GW3053_20180807_S36",3.49941599174291,0.958061886637132,170,15107,"GW3053","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE118-GW114_20180807_S106",4.09845773751167,0.968165521088536,217,5913,"GW114","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE119-GW3050_20180807_S10",3.38526251249389,0.933894382061126,302,15678,"GW3050","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE120-GW218_20180807_S145",3.68503382832589,0.959729803929034,277,22344,"GW218","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE121-GW986_20180807_S147",4.12031948026645,0.977568012938604,173,11748,"GW986","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE122-GW986_20180807_S142",4.20274595989627,0.97860902472395,233,15304,"GW986","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE123-GW986_20180807_S148",4.17838516181245,0.977973878813609,233,16929,"GW986","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE124-GW137_20180807_S96",5.6795164979143,0.994455645814771,685,11518,"GW137","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE125-GW135_20180807_S128",5.07635493459434,0.9826080067615,729,20342,"GW135","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE126-GW259_20180807_S25",5.04187239611776,0.983878446551617,670,21005,"GW259","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE127-GW398_20180807_S93",4.84031794592708,0.98159068777414,524,15604,"GW398","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE128-GW980_20180807_S99",4.98503048432837,0.985403703648807,360,7546,"GW980","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE129-GW982_20180807_S135",4.13160096447768,0.973773783269527,237,9603,"GW982","17GOWN","BACT"
"run180807-ERU_16-17","ERU_17GOWN_BACT-BE130-GW3002_20180807_S32",3.36562547870864,0.937527057043954,205,17604,"GW3002","17GOWN","BACT"
